CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,Avail,WaitCap,WaitCount,WaitAvail,Room Cap
40567,MUS,01423, 24,"Full Term ... 
06-SEP to 21-DEC",Day,"PERFORM APPL INSTRUMENT 8Music majors, minors, and Music Industry students only.Flute
","Loewy, Susanna L", ,Main,,3,5,0,0,0,5,0,0,0,
40568,MUS,01423, 25,"Full Term ... 
06-SEP to 21-DEC",Day,"PERFORM APPL INSTRUMENT 8Music majors, minors, and Music Industry students only.Euphonium
","Fahrner, Michael Ian", ,Main,,3,5,0,0,0,5,0,0,0,
41688,MUS,04103,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC THEORY I,STAFF,"MW      0800 0915 WILSON 213 (Class)
F       0800 0850 WILSON 213 (Class)",Main,,4,12,0,0,0,12,0,0,0,22
41689,MUS,04103,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC THEORY I,STAFF,"MW      0800 0915 WILSON 205 (Class)
F       0800 0850 WILSON 205 (Class)",Main,,4,12,0,0,0,12,0,0,0,24
41690,MUS,04103,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC THEORY I,STAFF,"MW      0800 0915 WILSON 108 (Class)
F       0800 0850 WILSON 108 (Class)",Main,,4,12,0,0,0,12,0,0,0,24
41691,MUS,04103,  4,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC THEORY I,STAFF,"MW      0930 1045 WILSON 204 (Class)
F       0930 1020 WILSON 204 (Class)",Main,,4,12,0,0,0,12,0,0,0,24
41801,MUS,04103,  5,"Full Term ... 
06-SEP to 21-DEC",Online,MUSIC THEORY I,"Rawlins, Nancy", ,Online,,4,12,0,0,0,12,0,0,0,
41694,MUS,04104,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC THEORY II,STAFF,"MW      0930 1045 WILSON 205 (Class)
F       0930 1020 WILSON 205 (Class)",Main,,4,12,0,0,0,12,0,0,0,24
41696,MUS,04110,  1,"Full Term ... 
06-SEP to 21-DEC",Day,SIGHT SING/EAR TRAIN,"Kolek, Adam John",MW      1230 1320 WILSON 213 (Class),Main,,2,12,0,0,0,12,0,0,0,22
41698,MUS,04110,  2,"Full Term ... 
06-SEP to 21-DEC",Day,SIGHT SING/EAR TRAIN,STAFF,MW      1100 1150 WILSON 107 (Class),Main,,2,12,0,0,0,12,0,0,0,30
41699,MUS,04110,  3,"Full Term ... 
06-SEP to 21-DEC",Day,SIGHT SING/EAR TRAIN,STAFF,TR      0800 0850 WILSON 213 (Class),Main,,2,12,0,0,0,12,0,0,0,22
41700,MUS,04110,  4,"Full Term ... 
06-SEP to 21-DEC",Day,SIGHT SING/EAR TRAIN,STAFF,MW      1230 1320 WILSON 105 (Class),Main,,2,12,0,0,0,12,0,0,0,24
41701,MUS,04110,  5,"Full Term ... 
06-SEP to 21-DEC",Day,SIGHT SING/EAR TRAIN,STAFF,MW      1230 1320 WILSON 107 (Class),Main,,2,12,0,0,0,12,0,0,0,30
41702,MUS,04110,  6,"Full Term ... 
06-SEP to 21-DEC",Day,SIGHT SING/EAR TRAIN,STAFF,TR      0800 0850 WILSON 105 (Class),Main,,2,12,0,0,0,12,0,0,0,24
41703,MUS,04110,  7,"Full Term ... 
06-SEP to 21-DEC",Day,SIGHT SING/EAR TRAIN,STAFF,MW      1100 1150 WILSON 156 (Class),Main,,2,12,0,0,0,12,0,0,0,153
41803,MUS,04110,  8,"Full Term ... 
06-SEP to 21-DEC",Online,SIGHT SING/EAR TRAIN,"Bianchi, Andrea", ,Online,,2,12,0,0,0,12,0,0,0,
41704,MUS,04118,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC FUNDAMENTALS,STAFF,TR      1530 1645 WILSON 107 (Class),Main,,3,12,0,0,0,12,0,0,0,30
41705,MUS,04118,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC FUNDAMENTALS,STAFF,TR      0930 1045 WILSON 204 (Class),Main,,3,12,0,0,0,12,0,0,0,24
41706,MUS,04118,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC FUNDAMENTALS,STAFF,TR      1530 1645 WILSON 205 (Class),Main,,3,12,0,0,0,12,0,0,0,24
41707,MUS,04118,  4,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC FUNDAMENTALS,STAFF,TR      0800 0915 WILSON 108 (Class),Main,,3,12,0,0,0,12,0,0,0,24
41708,MUS,04118,  5,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC FUNDAMENTALS,STAFF,TR      0800 0915 WILSON 204 (Class),Main,,3,12,0,0,0,12,0,0,0,24
41709,MUS,04118,  6,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC FUNDAMENTALS,STAFF,TR      0930 1045 WILSON 213 (Class),Main,,3,12,0,0,0,12,0,0,0,22
41805,MUS,04118,  7,"Full Term ... 
06-SEP to 21-DEC",Online,MUSIC FUNDAMENTALS,"Bianchi, Andrea", ,Online,,3,12,0,0,0,12,0,0,0,
41410,MUS,04125,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP I,"Diblasio, Denis", ,Main,,2,5,0,0,0,5,0,0,0,
41412,MUS,04125,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP I,"Pace, Roberto J", ,Main,,2,5,0,0,0,5,0,0,0,
41413,MUS,04125,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP I,"Yurko, Bruce", ,Main,,2,5,0,0,0,5,0,0,0,
41414,MUS,04125, 99,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP I,STAFF, ,Main,,2,5,0,0,0,5,0,0,0,
41416,MUS,04126,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP II,"Diblasio, Denis", ,Main,,2,5,0,0,0,5,0,0,0,
41417,MUS,04126,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP II,"Pace, Roberto J", ,Main,,2,5,0,0,0,5,0,0,0,
41419,MUS,04126,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP II,"Yurko, Bruce", ,Main,,2,5,0,0,0,5,0,0,0,
41710,MUS,04201,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTRO DICTION/IPA:ENG/LATIN,"Athey-Janka, Lauren E.",W       0930 1045 WILSON 107 (Class),Main,,1,25,0,0,0,25,0,0,0,30
41711,MUS,04216,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC THEORY III,"Kolek, Adam John","MW      0930 1045 WILSON 213 (Class)
F       0930 1020 WILSON 203 (Class)",Main,,4,15,0,0,0,15,0,0,0,22
41713,MUS,04216,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC THEORY III,"Kolek, Adam John","MW      1100 1215 WILSON 203 (Class)
F       1100 1150 WILSON 203 (Class)",Main,,4,15,0,0,0,15,0,0,0,24
41714,MUS,04216,  3,"Full Term ... 
06-SEP to 21-DEC",Day,"MUSIC THEORY III-JAZZNeeds room. Cap=10.Jazz majors only.
","Rawlins, Robert","MW      1230 1345   (Class)
F       1230 1320   (Class)",Main,,4,0,0,0,0,0,0,0,0,
41715,MUS,04217,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC THEORY IV,STAFF,"MW      1100 1215 WILSON 204 (Class)
F       1100 1150 WILSON 204 (Class)",Main,,4,12,0,0,0,12,0,0,0,24
41421,MUS,04225,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP III,"Diblasio, Denis", ,Main,,2,5,0,0,0,5,0,0,0,
41422,MUS,04225,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP III,"Pace, Roberto J", ,Main,,2,5,0,0,0,5,0,0,0,
41423,MUS,04225,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP III,"Yurko, Bruce", ,Main,,2,5,0,0,0,5,0,0,0,
41424,MUS,04226,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP IV,"Diblasio, Denis", ,Main,,2,5,0,0,0,5,0,0,0,
41425,MUS,04226,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP IV,"Pace, Roberto J", ,Main,,2,5,0,0,0,5,0,0,0,
41426,MUS,04226,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP IV,"Yurko, Bruce", ,Main,,2,5,0,0,0,5,0,0,0,
41427,MUS,04325,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP V,"Diblasio, Denis", ,Main,,2,5,0,0,0,5,0,0,0,
41428,MUS,04325,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP V,"Pace, Roberto J", ,Main,,2,5,0,0,0,5,0,0,0,
41429,MUS,04325,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP V,"Yurko, Bruce", ,Main,,2,5,0,0,0,5,0,0,0,
41431,MUS,04326,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP VI,"Diblasio, Denis", ,Main,,2,5,0,0,0,5,0,0,0,
41432,MUS,04326,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP VI,"Pace, Roberto J", ,Main,,2,5,0,0,0,5,0,0,0,
41433,MUS,04326,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP VI,"Yurko, Bruce", ,Main,,2,5,0,0,0,5,0,0,0,
41205,MUS,04329,  1,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Appleby-Wineberg, Bryan Kent", ,Main,,0,10,0,0,0,10,0,0,0,
41206,MUS,04329,  2,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Atanasiu, George", ,Main,,0,10,0,0,0,10,0,0,0,
41207,MUS,04329,  3,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Atanasiu, Lenuta C.", ,Main,,0,10,0,0,0,10,0,0,0,
41208,MUS,04329,  4,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Athey-Janka, Lauren E.", ,Main,,0,10,0,0,0,10,0,0,0,
41209,MUS,04329,  5,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Betz, Brian W.", ,Main,,0,10,0,0,0,10,0,0,0,
41210,MUS,04329,  6,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Brown, Brian E", ,Main,,0,10,0,0,0,10,0,0,0,
41211,MUS,04329,  7,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Dever, Barbara", ,Main,,0,10,0,0,0,10,0,0,0,
41212,MUS,04329,  8,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Diblasio, Denis", ,Main,,0,10,0,0,0,10,0,0,0,
41213,MUS,04329,  9,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Erwin, Joanne H", ,Main,,0,10,0,0,0,10,0,0,0,
41214,MUS,04329, 10,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Feingold, Zachary L", ,Main,,0,10,0,0,0,10,0,0,0,
41216,MUS,04329, 11,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Eley, Elem Henry", ,Main,,0,10,0,0,0,10,0,0,0,
41217,MUS,04329, 12,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Gillece, Behn Patrick", ,Main,,0,10,0,0,0,10,0,0,0,
41218,MUS,04329, 13,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Godbole, Malavika", ,Main,,0,10,0,0,0,10,0,0,0,
41219,MUS,04329, 14,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Guida, John J", ,Main,,0,10,0,0,0,10,0,0,0,
41220,MUS,04329, 15,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Huebner, Rie Suzuki", ,Main,,0,10,0,0,0,10,0,0,0,
41221,MUS,04329, 16,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Huffstodt, Karen Anne", ,Main,,0,10,0,0,0,10,0,0,0,
41222,MUS,04329, 17,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Levin, Colin Bernard", ,Main,,0,10,0,0,0,10,0,0,0,
41223,MUS,04329, 18,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Linn, Richard", ,Main,,0,10,0,0,0,10,0,0,0,
41224,MUS,04329, 19,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Tiberi, Emily Rebecca", ,Main,,0,10,0,0,0,10,0,0,0,
41225,MUS,04329, 20,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Mapp, Douglas", ,Main,,0,10,0,0,0,10,0,0,0,
41226,MUS,04329, 21,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Williams, John Marcel", ,Main,,0,10,0,0,0,10,0,0,0,
41227,MUS,04329, 22,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Cockerham, Nicholas Adam", ,Main,,0,10,0,0,0,10,0,0,0,
41228,MUS,04329, 23,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Monaghan, Daniel J.", ,Main,,0,10,0,0,0,10,0,0,0,
41229,MUS,04329, 24,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Oliveira, Fabio Fonseca de", ,Main,,0,10,0,0,0,10,0,0,0,
41230,MUS,04329, 25,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Pace, Roberto J", ,Main,,0,10,0,0,0,10,0,0,0,
41231,MUS,04329, 26,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Plant, Lourin", ,Main,,0,10,0,0,0,10,0,0,0,
41232,MUS,04329, 27,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Schneider, Dean P", ,Main,,0,10,0,0,0,10,0,0,0,
41233,MUS,04329, 28,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Schwarz, Timothy John", ,Main,,0,10,0,0,0,10,0,0,0,
41234,MUS,04329, 29,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,STAFF, ,Main,,0,10,0,0,0,10,0,0,0,
41235,MUS,04329, 30,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Trudeau, Marie Charmaine", ,Main,,0,10,0,0,0,10,0,0,0,
41236,MUS,04329, 31,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Stieber, Marian", ,Main,,0,10,0,0,0,10,0,0,0,
41237,MUS,04329, 32,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Timofeev, Alexander V.", ,Main,,0,10,0,0,0,10,0,0,0,
41238,MUS,04329, 33,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Turk, Gordon H", ,Main,,0,10,0,0,0,10,0,0,0,
41239,MUS,04329, 34,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Wilson, Lyndsie E", ,Main,,0,10,0,0,0,10,0,0,0,
41240,MUS,04329, 35,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Yurko, Bruce", ,Main,,0,10,0,0,0,10,0,0,0,
41241,MUS,04329, 36,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Zuponcic, Veda", ,Main,,0,10,0,0,0,10,0,0,0,
41242,MUS,04329, 37,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Loewy, Susanna L", ,Main,,0,10,0,0,0,10,0,0,0,
41243,MUS,04329, 38,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Even, Noa", ,Main,,0,10,0,0,0,10,0,0,0,
41244,MUS,04329, 39,"Full Term ... 
06-SEP to 21-DEC",Day,JUNIOR RECITAL,"Fahrner, Michael Ian", ,Main,,0,10,0,0,0,10,0,0,0,
41716,MUS,04363,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,"WRIT CONTEMP/TRAD JAZZ Jazz majors only.
","Vezinho, Edmund D","T       1830 1945 WILSON 213 (Class)
T       2000 2115 WILSON 213 (Class)",Main,,3,15,0,0,0,15,0,0,0,22
41717,MUS,04409,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"CHAMBER MUSIC III:SM GRP JAZZJazz majors only.
","Mapp, Douglas",M       1100 1150 WILSON BRH (Class),Main,,1,6,0,0,0,6,0,0,0,250
41718,MUS,04409,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"CHAMBER MUSIC III:SM GRP JAZZJazz majors only.
","Gillece, Behn Patrick",T       1100 1150 WILSON BRH (Class),Main,,1,6,0,0,0,6,0,0,0,250
41719,MUS,04409,  3,"Full Term ... 
06-SEP to 21-DEC",Day,"CHAMBER MUSIC III:SM GRP JAZZJazz majors only.
","Mapp, Douglas",R       1530 1620 WILSON BRH (Class),Main,,1,6,0,0,0,6,0,0,0,250
41630,MUS,04409,  4,"Full Term ... 
06-SEP to 21-DEC",Day,CHAMBER MUSIC III,"Atanasiu, Lenuta C.", ,Main,,1,5,0,0,0,5,0,0,0,
41434,MUS,04425,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP VII,"Diblasio, Denis", ,Main,,2,5,0,0,0,5,0,0,0,
41435,MUS,04425,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP VII,"Pace, Roberto J", ,Main,,2,5,0,0,0,5,0,0,0,
41436,MUS,04425,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP VII,"Yurko, Bruce", ,Main,,2,5,0,0,0,5,0,0,0,
41439,MUS,04426,  1,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP VIII,"Diblasio, Denis", ,Main,,2,5,0,0,0,5,0,0,0,
41441,MUS,04426,  2,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP VIII,"Pace, Roberto J", ,Main,,2,5,0,0,0,5,0,0,0,
41442,MUS,04426,  3,"Full Term ... 
06-SEP to 21-DEC",Day,MUSIC COMP VIII,"Yurko, Bruce", ,Main,,2,5,0,0,0,5,0,0,0,
41245,MUS,04430,  1,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Appleby-Wineberg, Bryan Kent", ,Main,,0,10,0,0,0,10,0,0,0,
41246,MUS,04430,  2,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Atanasiu, George", ,Main,,0,10,0,0,0,10,0,0,0,
41247,MUS,04430,  3,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Atanasiu, Lenuta C.", ,Main,,0,10,0,0,0,10,0,0,0,
41248,MUS,04430,  4,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Athey-Janka, Lauren E.", ,Main,,0,10,0,0,0,10,0,0,0,
41249,MUS,04430,  5,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Betz, Brian W.", ,Main,,0,10,0,0,0,10,0,0,0,
41250,MUS,04430,  6,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Brown, Brian E", ,Main,,0,10,0,0,0,10,0,0,0,
41251,MUS,04430,  7,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Dever, Barbara", ,Main,,0,10,0,0,0,10,0,0,0,
41252,MUS,04430,  8,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Diblasio, Denis", ,Main,,0,10,0,0,0,10,0,0,0,
41254,MUS,04430,  9,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Erwin, Joanne H", ,Main,,0,10,0,0,0,10,0,0,0,
41255,MUS,04430, 10,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Feingold, Zachary L", ,Main,,0,10,0,0,0,10,0,0,0,
41256,MUS,04430, 11,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Eley, Elem Henry", ,Main,,0,10,0,0,0,10,0,0,0,
41257,MUS,04430, 12,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Gillece, Behn Patrick", ,Main,,0,10,0,0,0,10,0,0,0,
41259,MUS,04430, 13,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Godbole, Malavika", ,Main,,0,10,0,0,0,10,0,0,0,
41260,MUS,04430, 14,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Guida, John J", ,Main,,0,10,0,0,0,10,0,0,0,
41261,MUS,04430, 15,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Huebner, Rie Suzuki", ,Main,,0,10,0,0,0,10,0,0,0,
41262,MUS,04430, 16,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Huffstodt, Karen Anne", ,Main,,0,10,0,0,0,10,0,0,0,
41264,MUS,04430, 17,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Levin, Colin Bernard", ,Main,,0,10,0,0,0,10,0,0,0,
41265,MUS,04430, 18,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Linn, Richard", ,Main,,0,10,0,0,0,10,0,0,0,
41266,MUS,04430, 19,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Tiberi, Emily Rebecca", ,Main,,0,10,0,0,0,10,0,0,0,
41268,MUS,04430, 20,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Mapp, Douglas", ,Main,,0,10,0,0,0,10,0,0,0,
41269,MUS,04430, 21,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Williams, John Marcel", ,Main,,0,10,0,0,0,10,0,0,0,
41270,MUS,04430, 22,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Cockerham, Nicholas Adam", ,Main,,0,10,0,0,0,10,0,0,0,
41272,MUS,04430, 23,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Monaghan, Daniel J.", ,Main,,0,10,0,0,0,10,0,0,0,
41273,MUS,04430, 24,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Oliveira, Fabio Fonseca de", ,Main,,0,10,0,0,0,10,0,0,0,
41274,MUS,04430, 25,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Pace, Roberto J", ,Main,,0,10,0,0,0,10,0,0,0,
41276,MUS,04430, 26,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Plant, Lourin", ,Main,,0,10,0,0,0,10,0,0,0,
41277,MUS,04430, 27,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Schneider, Dean P", ,Main,,0,10,0,0,0,10,0,0,0,
41279,MUS,04430, 28,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Schwarz, Timothy John", ,Main,,0,10,0,0,0,10,0,0,0,
41280,MUS,04430, 29,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,STAFF, ,Main,,0,10,0,0,0,10,0,0,0,
41281,MUS,04430, 30,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Trudeau, Marie Charmaine", ,Main,,0,10,0,0,0,10,0,0,0,
41283,MUS,04430, 31,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Stieber, Marian", ,Main,,0,10,0,0,0,10,0,0,0,
41284,MUS,04430, 32,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Timofeev, Alexander V.", ,Main,,0,10,0,0,0,10,0,0,0,
41285,MUS,04430, 33,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Turk, Gordon H", ,Main,,0,10,0,0,0,10,0,0,0,
41286,MUS,04430, 34,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Wilson, Lyndsie E", ,Main,,0,10,0,0,0,10,0,0,0,
41287,MUS,04430, 35,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Yurko, Bruce", ,Main,,0,10,0,0,0,10,0,0,0,
41288,MUS,04430, 36,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Zuponcic, Veda", ,Main,,0,10,0,0,0,10,0,0,0,
41290,MUS,04430, 37,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Loewy, Susanna L", ,Main,,0,10,0,0,0,10,0,0,0,
41291,MUS,04430, 38,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Even, Noa", ,Main,,0,10,0,0,0,10,0,0,0,
41293,MUS,04430, 39,"Full Term ... 
06-SEP to 21-DEC",Day,SENIOR RECITAL,"Fahrner, Michael Ian", ,Main,,0,10,0,0,0,10,0,0,0,
41721,MUS,04450,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,FORM & ANALYSIS,"Rawlins, Robert",TR      1700 1815 WILSON 109 (Class),Main,,3,12,0,0,0,12,0,0,0,17*
41631,MUS,04520,  1,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING I,"Higgins, Joseph Edward", ,Main,,4,4,0,0,0,4,0,0,0,
41632,MUS,04520,  2,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING I,"Thomas, Christopher B", ,Main,,4,4,0,0,0,4,0,0,0,
41633,MUS,04520,  3,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING I,"Cheng, Jiannan", ,Main,,4,4,0,0,0,4,0,0,0,
41634,MUS,04521,  1,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING II,"Higgins, Joseph Edward", ,Main,,4,4,0,0,0,4,0,0,0,
41635,MUS,04521,  2,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING II,"Thomas, Christopher B", ,Main,,4,4,0,0,0,4,0,0,0,
41636,MUS,04521,  3,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING II,"Cheng, Jiannan", ,Main,,4,4,0,0,0,4,0,0,0,
41637,MUS,04522,  1,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING III,"Higgins, Joseph Edward", ,Main,,4,4,0,0,0,4,0,0,0,
41638,MUS,04522,  2,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING III,"Thomas, Christopher B", ,Main,,4,4,0,0,0,4,0,0,0,
41639,MUS,04522,  3,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING III,"Cheng, Jiannan", ,Main,,4,4,0,0,0,4,0,0,0,
41640,MUS,04523,  1,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING IV,"Higgins, Joseph Edward", ,Main,,4,4,0,0,0,4,0,0,0,
41641,MUS,04523,  2,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING IV,"Thomas, Christopher B", ,Main,,4,4,0,0,0,4,0,0,0,
41642,MUS,04523,  3,"Full Term ... 
06-SEP to 21-DEC",Day,GRAD APP CONDUCTING IV,"Cheng, Jiannan", ,Main,,4,4,0,0,0,4,0,0,0,
41643,MUS,04536,  1,"Full Term ... 
06-SEP to 21-DEC",Day,CHAMBER MUSIC I,"Zuponcic, Veda", ,Main,,1,10,0,0,0,10,0,0,0,
